"","State_Name","State_Abbreviation","County_Name","County_FIPS_Code","StudyYear","UNR_16","FUNR_16","MUNR_16","UNR_20to64","FUNR_20to64","MUNR_20to64","FLFPR_20to64","FLFPR_20to64_Under6","FLFPR_20to64_6to17","FLFPR_20to64_Under6_6to17","MLFPR_20to64","PR_F","PR_P","MHI","ME","FME","MME","MHI_2018","ME_2018","FME_2018","MME_2018","TotalPop","OneRace","OneRace_W","OneRace_B","OneRace_I","OneRace_A","OneRace_H","OneRace_Other","TwoRaces","Hispanic","Households","H_Under6_BothWork","H_Under6_FWork","H_Under6_MWork","H_Under6_SingleM","H_6to17_BothWork","H_6to17_Fwork","H_6to17_Mwork","H_6to17_SingleM","EMP_M","MEMP_M","FEMP_M","EMP_Service","MEMP_Service","FEMP_Service","EMP_Sales","MEMP_Sales","FEMP_Sales","EMP_N","MEMP_N","FEMP_N","EMP_P","MEMP_P","FEMP_P","iUNR_16","iFUNR_16","iMUNR_16","iUNR_20to64","iFUNR_20to64","iMUNR_20to64","iFLFPR_20to64","iFLFPR_20to64_Under6","iFLFPR_20to64_6to17","iFLFPR_20to64_Under6_6to17","iMLFPR_20to64","iPR_F","iPR_P","iMHI","iME","iFME","iMME","iMHI_2018","iME_2018","iFME_2018","iMME_2018","iTotalPop","iOneRace","iOneRace_W","iOneRace_B","iOneRace_I","iOneRace_A","iOneRace_H","iOneRace_Other","iTwoRaces","iHispanic","iHouseholds","iH_Under6_BothWork","iH_Under6_FWork","iH_Under6_MWork","iH_Under6_SingleM","iH_6to17_BothWork","iH_6to17_Fwork","iH_6to17_Mwork","iH_6to17_SingleM","iEMP_M","iMEMP_M","iFEMP_M","iEMP_Service","iMEMP_Service","iFEMP_Service","iEMP_Sales","iMEMP_Sales","iFEMP_Sales","iEMP_N","iMEMP_N","iFEMP_N","iEMP_P","iMEMP_P","iFEMP_P","MCBto5","MC6to11","MC12to17","MC18to23","MC24to29","MC30to35","MC36to41","MC42to47","MC48to53","MC54toSA","MCSA","MFCCBto5","MFCC6to11","MFCC12to17","MFCC18to23","MFCC24to29","MFCC30to35","MFCC36to41","MFCC42to47","MFCC48to53","MFCC54toSA","MFCCSA","_75CBto5","_75C6to11","_75C12to17","_75C18to23","_75C24to29","_75C30to35","_75C36to41","_75C42to47","_75C48to53","_75C54toSA","_75CSA","_75FCCBto5","_75FCC6to11","_75FCC12to17","_75FCC18to23","_75FCC24to29","_75FCC30to35","_75FCC36to41","_75FCC42to47","_75FCC48to53","_75FCC54toSA","_75FCCSA","iMCBto5","iMC6to11","iMC12to17","iMC18to23","iMC24to29","iMC30to35","iMC36to41","iMC42to47","iMC48to53","iMC54toSA","iMCSA","iMFCCBto5","iMFCC6to11","iMFCC12to17","iMFCC18to23","iMFCC24to29","iMFCC30to35","iMFCC36to41","iMFCC42to47","iMFCC48to53","iMFCC54toSA","iMFCCSA","i_75CBto5","i_75C6to11","i_75C12to17","i_75C18to23","i_75C24to29","i_75C30to35","i_75C36to41","i_75C42to47","i_75C48to53","i_75C54toSA","i_75CSA","i_75FCCBto5","i_75FCC6to11","i_75FCC12to17","i_75FCC18to23","i_75FCC24to29","i_75FCC30to35","i_75FCC36to41","i_75FCC42to47","i_75FCC48to53","i_75FCC54toSA","i_75FCCSA","MCInfant","MCInfant_flag","MCToddler","MCToddler_flag","MCPreschool","MCPreschool_flag","_75CInfant","_75CInfant_flag","_75CToddler","_75CToddler_flag","_75CPreschool","_75CPreschool_flag","MFCCInfant","MFCCInfant_flag","MFCCToddler","MFCCToddler_flag","MFCCPreschool","MFCCPreschool_flag","_75FCCInfant","_75FCCInfant_flag","_75FCCToddler","_75FCCToddler_flag","_75FCCPreschool","_75FCCPreschool_flag"
"193","California","CA","Lassen County","06035",2013,13.6,12.3,14.7,13.1,11.5,14.3,64.3,61.9,69.2,63.1,33.5,11,16.9,53107,31314,26563,36897,57356,33819,28688,39849,34018,96.3,71.8,8.4,3.4,1.4,0.7,10.5,3.7,17.9,9945,455,578,60,431,907,833,143,931,32.9,26,41.7,28.7,31.7,24.8,19.6,12,29.2,8.8,14.7,1.3,10.1,15.6,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,227.91,227.91,227.91,227.91,157.36,157.36,157.36,157.36,157.36,157.36,150.18,145.07,145.07,145.07,145.07,131.69,131.69,131.69,131.69,131.69,131.69,125.69,272.41,272.41,272.41,272.41,184.44,184.44,184.44,184.44,184.44,184.44,192.36,164.28,164.28,164.28,164.28,152.08,152.08,152.08,152.08,152.08,152.08,141.61,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,227.91,1,157.36,1,157.36,1,272.41,1,184.44,1,184.44,1,145.07,1,131.69,1,131.69,1,164.28,1,152.08,1,152.08,1
"194","California","CA","Lassen County","06035",2014,13.4,11.8,14.7,12.4,10.9,13.4,64.5,62.4,68.8,62.8,32.9,11.2,17.1,53351,31684,28140,34613,56552,33585,29828,36690,33356,96.8,72.3,8.7,3.5,1.5,0.7,10,3.2,18.1,9821,387,526,56,317,1087,727,105,811,31,22.6,41.9,28.6,33.3,22.6,20.6,13,30.5,9.5,15.5,1.8,10.2,15.6,3.3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,244.79,244.79,244.79,244.79,145.63,145.63,145.63,145.63,145.63,145.63,143.92,147.97,147.97,147.97,147.97,133.51,133.51,133.51,133.51,133.51,133.51,125.22,294.22,294.22,294.22,294.22,163.71,163.71,163.71,163.71,163.71,163.71,183.72,164.85,164.85,164.85,164.85,152.7,152.7,152.7,152.7,152.7,152.7,139.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244.79,1,145.63,1,145.63,1,294.22,1,163.71,1,163.71,1,147.97,1,133.51,1,133.51,1,164.85,1,152.7,1,152.7,1
"195","California","CA","Lassen County","06035",2015,10.9,8.9,12.4,9.8,8,11.2,63.8,67.9,68.5,62.5,30.6,10.7,16.4,51555,31452,30367,32936,54648,33339,32189,34912,32645,96.6,74.9,8.5,3.1,1.5,0.8,7.8,3.4,18.3,9707,515,464,26,380,1102,563,155,649,29.2,19.5,40.8,29.1,34.2,22.9,19.4,10.6,29.9,10.1,17.2,1.4,12.3,18.4,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243.4,243.4,243.4,243.4,149.16,149.16,149.16,149.16,149.16,149.16,136.39,147.45,147.45,147.45,147.45,136.69,136.69,136.69,136.69,136.69,136.69,126.95,285.42,285.42,285.42,285.42,167.3,167.3,167.3,167.3,167.3,167.3,166.83,167.02,167.02,167.02,167.02,156.71,156.71,156.71,156.71,156.71,156.71,145.59,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,243.4,1,149.16,1,149.16,1,285.42,1,167.3,1,167.3,1,147.45,1,136.69,1,136.69,1,167.02,1,156.71,1,156.71,1
"196","California","CA","Lassen County","06035",2016,9.4,7.3,11.1,9.1,7.5,10.4,64.5,65.3,71.3,62.8,31.9,10.9,16.2,51457,31858,29495,34580,54030,33451,30970,36309,31945,97.6,79.7,8.9,2.8,1.7,0.8,3.7,2.4,18.4,9501,567,509,24,351,1145,806,107,713,28.1,19,39.4,28.3,32.5,23.1,20.5,11.6,31.6,11.1,18.5,2,12,18.5,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,242.01,242.01,242.01,242.01,152.68,152.68,152.68,152.68,152.68,152.68,128.85,146.92,146.92,146.92,146.92,139.86,139.86,139.86,139.86,139.86,139.86,128.67,276.62,276.62,276.62,276.62,170.89,170.89,170.89,170.89,170.89,170.89,149.93,169.18,169.18,169.18,169.18,160.73,160.73,160.73,160.73,160.73,160.73,151.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242.01,1,152.68,1,152.68,1,276.62,1,170.89,1,170.89,1,146.92,1,139.86,1,139.86,1,169.18,1,160.73,1,160.73,1
"197","California","CA","Lassen County","06035",2017,7.5,6.8,8,7.7,7.3,8.1,65.1,58.8,73.2,65,31,10.6,14.6,54083,33927,29701,38602,55705,34945,30592,39760,31470,98.1,81.4,8.7,3.1,1.5,0.7,2.7,1.9,18.5,9441,550,552,33,306,1200,781,84,701,28.4,19.5,39.2,28.8,33.3,23.3,21,11.9,32.1,10.9,18.6,1.6,11,16.8,3.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,212.22,212.22,212.22,212.22,152.64,152.64,152.64,152.64,152.64,152.64,114.31,150.18,150.18,150.18,150.18,144.9,144.9,144.9,144.9,144.9,144.9,140.52,240.86,240.86,240.86,240.86,171,171,171,171,171,171,126.94,178.87,178.87,178.87,178.87,159.57,159.57,159.57,159.57,159.57,159.57,155.31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,212.22,1,152.64,1,152.64,1,240.86,1,171,1,171,1,150.18,1,144.9,1,144.9,1,178.87,1,159.57,1,159.57,1
"198","California","CA","Lassen County","06035",2018,6.1,5.3,6.8,6.2,5.4,6.8,63.7,54.9,67.7,64.5,29.9,10.1,13.8,56362,36625,31360,41386,56362,36625,31360,41386,31185,97.9,82.3,8.8,2.8,1.4,0.7,1.9,2.1,18.7,9493,524,614,6,299,1254,777,77,597,29.2,20,40.2,26.5,31.7,20.2,20.1,10.2,32.1,11.7,20.1,1.7,12.5,18.1,5.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,182.42,182.42,182.42,182.42,152.59,152.59,152.59,152.59,152.59,152.59,99.77,153.43,153.43,153.43,153.43,149.93,149.93,149.93,149.93,149.93,149.93,152.36,205.09,205.09,205.09,205.09,171.11,171.11,171.11,171.11,171.11,171.11,103.95,188.55,188.55,188.55,188.55,158.41,158.41,158.41,158.41,158.41,158.41,158.77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182.42,1,152.59,1,152.59,1,205.09,1,171.11,1,171.11,1,153.43,1,149.93,1,149.93,1,188.55,1,158.41,1,158.41,1
"199","California","CA","Los Angeles County","06037",2008,6.6,6.7,6.4,5.9,6.1,5.7,68.7,58.5,75.2,62.3,84.7,12.2,15.1,55192,28576,25085,31745,63471,32862,28848,36507,9832137,97,49.9,8.8,0.5,12.9,0.3,24.5,3,47.3,3174611,258758,245439,13993,193073,590730,391225,40499,436538,33.7,31.3,36.6,17.4,14.7,20.7,26.5,20,34.5,8.8,15.4,0.7,13.7,18.6,7.6,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,251.51,251.51,251.51,251.51,179.3,179.3,179.3,179.3,179.3,179.3,144.43,169.14,169.14,169.14,169.14,156.01,156.01,156.01,156.01,156.01,156.01,130.98,316.49,316.49,316.49,316.49,247.15,247.15,247.15,247.15,247.15,247.15,170.12,188,188,188,188,173.76,173.76,173.76,173.76,173.76,173.76,149.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,251.51,1,179.3,1,179.3,1,316.49,1,247.15,1,247.15,1,169.14,1,156.01,1,156.01,1,188,1,173.76,1,173.76,1
"200","California","CA","Los Angeles County","06037",2009,7.7,7.9,7.5,7,7.3,6.8,68.9,58.7,74.5,61.7,84.6,12.5,15.4,54828,28459,24992,31542,64149,33297,29241,36904,9785295,97,50.7,8.8,0.5,13,0.3,23.6,3,47.3,3178266,264439,246269,15396,204381,583942,380972,39840,424969,34.1,31.6,37.1,17.5,14.8,20.8,26.1,19.6,34,9,15.6,0.8,13.5,18.4,7.4,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,262.75,262.75,262.75,262.75,201.38,201.38,201.38,201.38,201.38,201.38,155.62,176.03,176.03,176.03,176.03,158.53,158.53,158.53,158.53,158.53,158.53,132.52,338.31,338.31,338.31,338.31,264.01,264.01,264.01,264.01,264.01,264.01,192.44,200.84,200.84,200.84,200.84,181.45,181.45,181.45,181.45,181.45,181.45,152.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262.75,1,201.38,1,201.38,1,338.31,1,264.01,1,264.01,1,176.03,1,158.53,1,158.53,1,200.84,1,181.45,1,181.45,1
"201","California","CA","Los Angeles County","06037",2010,8.7,8.6,8.8,8,8,8,69.6,60.1,73.4,60.8,84.8,12.6,15.7,55476,28874,25390,31803,64352,33494,29452,36891,9758256,96.8,50.8,8.7,0.5,13.7,0.3,22.7,3.2,47.1,3217889,246047,213410,13127,198989,587144,368850,37440,429722,34.6,32.2,37.5,17.8,15.1,21,26,19.7,33.7,8.5,15,0.7,13.1,18.1,7.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,279.23,279.23,279.23,279.23,210.7,210.7,210.7,210.7,210.7,210.7,172.75,182.76,182.76,182.76,182.76,164.69,164.69,164.69,164.69,164.69,164.69,131.18,360.13,360.13,360.13,360.13,280.87,280.87,280.87,280.87,280.87,280.87,214.76,213.68,213.68,213.68,213.68,189.14,189.14,189.14,189.14,189.14,189.14,154.53,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,279.23,1,210.7,1,210.7,1,360.13,1,280.87,1,280.87,1,182.76,1,164.69,1,164.69,1,213.68,1,189.14,1,189.14,1
"202","California","CA","Los Angeles County","06037",2011,9.8,9.8,9.8,9.1,9.1,9.1,70,60.8,72.6,60.1,84.7,13,16.3,56266,29348,25920,31972,63018,32870,29030,35809,9787747,96.6,52.4,8.6,0.5,13.8,0.3,21.1,3.4,47.5,3218518,246259,202354,12679,205664,579003,360452,37087,433004,35,32.6,37.9,18.2,15.5,21.5,25.6,19.4,32.9,8.3,14.6,0.7,13,17.9,7.1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,295.72,295.72,295.72,295.72,220.03,220.03,220.03,220.03,220.03,220.03,189.89,189.48,189.48,189.48,189.48,170.85,170.85,170.85,170.85,170.85,170.85,129.84,381.96,381.96,381.96,381.96,297.74,297.74,297.74,297.74,297.74,297.74,237.07,226.51,226.51,226.51,226.51,196.83,196.83,196.83,196.83,196.83,196.83,157.03,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,295.72,1,220.03,1,220.03,1,381.96,1,297.74,1,297.74,1,189.48,1,170.85,1,170.85,1,226.51,1,196.83,1,196.83,1
"203","California","CA","Los Angeles County","06037",2012,10.8,10.8,10.8,10,10,10,70.4,61.8,72.1,59.8,84.6,13.7,17.1,56241,29258,25958,31746,61865,32184,28554,34921,9840024,96.4,53.1,8.5,0.5,13.8,0.3,20.2,3.6,47.7,3218511,246257,193085,11740,211566,575946,352291,35340,433587,35.2,32.7,38,18.6,15.8,22,25.3,19.4,32.4,8,14.2,0.7,12.9,17.8,7,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,312.2,312.2,312.2,312.2,229.35,229.35,229.35,229.35,229.35,229.35,207.02,196.21,196.21,196.21,196.21,177.01,177.01,177.01,177.01,177.01,177.01,128.5,403.78,403.78,403.78,403.78,314.6,314.6,314.6,314.6,314.6,314.6,259.39,239.35,239.35,239.35,239.35,204.52,204.52,204.52,204.52,204.52,204.52,159.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312.2,1,229.35,1,229.35,1,403.78,1,314.6,1,314.6,1,196.21,1,177.01,1,177.01,1,239.35,1,204.52,1,204.52,1
"204","California","CA","Los Angeles County","06037",2013,11.5,11.5,11.4,10.7,10.8,10.6,70.4,62.2,71.7,59.4,84.2,14.2,17.8,55909,28981,25842,31509,60382,31299,27909,34030,9893481,96.3,53.3,8.4,0.5,13.9,0.3,19.8,3.7,47.9,3230383,240268,186754,12389,218579,560067,346675,35470,432096,35.3,32.9,38.1,19,16.1,22.3,25,19.1,32.1,7.9,14,0.6,12.8,17.9,6.9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,303.72,303.72,303.72,303.72,218.32,218.32,218.32,218.32,218.32,218.32,183.48,192.7,192.7,192.7,192.7,175.84,175.84,175.84,175.84,175.84,175.84,135.69,385.06,385.06,385.06,385.06,287.82,287.82,287.82,287.82,287.82,287.82,232.01,233.88,233.88,233.88,233.88,206.23,206.23,206.23,206.23,206.23,206.23,164.16,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,303.72,1,218.32,1,218.32,1,385.06,1,287.82,1,287.82,1,192.7,1,175.84,1,175.84,1,233.88,1,206.23,1,206.23,1
"205","California","CA","Los Angeles County","06037",2014,11,11.2,10.9,10.3,10.5,10.1,70.2,62.6,71.3,59.1,83.9,14.6,18.4,55870,28935,25819,31620,59222,30671,27368,33517,9974203,96.1,53.4,8.3,0.5,14,0.3,19.5,3.9,48.1,3242391,237203,181468,12328,220530,540664,343597,36622,432202,35.5,33.1,38.3,19.1,16.2,22.4,24.9,19,31.8,7.8,13.8,0.6,12.8,17.9,6.8,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,295.23,295.23,295.23,295.23,207.29,207.29,207.29,207.29,207.29,207.29,159.93,189.18,189.18,189.18,189.18,174.66,174.66,174.66,174.66,174.66,174.66,142.87,366.34,366.34,366.34,366.34,261.03,261.03,261.03,261.03,261.03,261.03,204.63,228.41,228.41,228.41,228.41,207.93,207.93,207.93,207.93,207.93,207.93,168.78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295.23,1,207.29,1,207.29,1,366.34,1,261.03,1,261.03,1,189.18,1,174.66,1,174.66,1,228.41,1,207.93,1,207.93,1
"206","California","CA","Los Angeles County","06037",2015,10,10.3,9.8,9.3,9.6,9.1,70.1,66.7,71,58.8,83.6,14.3,18.2,56196,29356,25879,31650,59568,31117,27432,33549,10038388,96.1,53.3,8.3,0.6,14.1,0.3,19.6,3.9,48.2,3263069,239033,181362,12934,218072,528240,342223,37304,426095,35.8,33.4,38.5,19.1,16.2,22.4,24.6,18.8,31.5,7.8,13.8,0.6,12.8,17.8,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,308.58,308.58,308.58,308.58,211.82,211.82,211.82,211.82,211.82,211.82,170.36,190.76,190.76,190.76,190.76,175.33,175.33,175.33,175.33,175.33,175.33,143.78,382.25,382.25,382.25,382.25,274.03,274.03,274.03,274.03,274.03,274.03,219.58,230.34,230.34,230.34,230.34,211.24,211.24,211.24,211.24,211.24,211.24,166.72,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,308.58,1,211.82,1,211.82,1,382.25,1,274.03,1,274.03,1,190.76,1,175.33,1,175.33,1,230.34,1,211.24,1,211.24,1
"207","California","CA","Los Angeles County","06037",2016,8.9,9.2,8.7,8.3,8.6,8,70.2,66.9,70.8,59.1,83.6,13.9,17.8,57952,30176,26243,32151,60850,31685,27555,33759,10057155,96.1,52.5,8.3,0.6,14.2,0.3,20.2,3.9,48.3,3281845,239285,179154,13444,214322,522244,336871,37146,420233,36,33.7,38.7,19.1,16.1,22.5,24.4,18.6,31.2,7.7,13.6,0.7,12.9,17.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,321.92,321.92,321.92,321.92,216.35,216.35,216.35,216.35,216.35,216.35,180.78,192.33,192.33,192.33,192.33,175.99,175.99,175.99,175.99,175.99,175.99,144.69,398.15,398.15,398.15,398.15,287.03,287.03,287.03,287.03,287.03,287.03,234.53,232.26,232.26,232.26,232.26,214.55,214.55,214.55,214.55,214.55,214.55,164.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321.92,1,216.35,1,216.35,1,398.15,1,287.03,1,287.03,1,192.33,1,175.99,1,175.99,1,232.26,1,214.55,1,214.55,1
"208","California","CA","Los Angeles County","06037",2017,7.8,8.1,7.6,7.3,7.6,7,70.4,67.6,70.5,60.2,83.6,13.1,17,61015,30952,27070,33901,62845,31881,27882,34918,10105722,96.2,51.8,8.2,0.7,14.5,0.3,20.8,3.8,48.4,3295198,242644,174194,13920,212382,517254,332006,36533,412099,36.4,34.1,39.2,19,16.1,22.5,24.1,18.5,30.9,7.6,13.5,0.7,12.8,17.9,6.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,328.06,328.06,328.06,328.06,228.8,228.8,228.8,228.8,228.8,228.8,190.47,204.3,204.3,204.3,204.3,185.47,185.47,185.47,185.47,185.47,185.47,151.47,402.44,402.44,402.44,402.44,298.48,298.48,298.48,298.48,298.48,298.48,255.84,254.03,254.03,254.03,254.03,229.92,229.92,229.92,229.92,229.92,229.92,173.67,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,328.06,1,228.8,1,228.8,1,402.44,1,298.48,1,298.48,1,204.3,1,185.47,1,185.47,1,254.03,1,229.92,1,229.92,1
"209","California","CA","Los Angeles County","06037",2018,6.8,7.1,6.7,6.4,6.6,6.1,70.7,68,70.6,60.8,83.7,12.2,16,64251,31862,28454,35804,64251,31862,28454,35804,10098052,96.1,51.4,8.2,0.7,14.6,0.3,21,3.9,48.5,3306109,245226,169014,13699,205199,516827,327471,36291,401681,37,34.6,39.9,18.9,15.9,22.5,22.7,16.9,29.4,7.6,13.5,0.6,13.8,19.1,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,334.2,334.2,334.2,334.2,241.25,241.25,241.25,241.25,241.25,241.25,200.16,216.26,216.26,216.26,216.26,194.95,194.95,194.95,194.95,194.95,194.95,158.25,406.72,406.72,406.72,406.72,309.93,309.93,309.93,309.93,309.93,309.93,277.15,275.79,275.79,275.79,275.79,245.28,245.28,245.28,245.28,245.28,245.28,182.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,334.2,1,241.25,1,241.25,1,406.72,1,309.93,1,309.93,1,216.26,1,194.95,1,194.95,1,275.79,1,245.28,1,245.28,1
"210","California","CA","Madera County","06039",2008,10.2,9.1,10.9,9.2,8.2,9.9,49.3,48.3,67.2,49.4,79.7,13.9,17.8,45646,23046,18603,26479,52493,26503,21393,30451,145773,96.1,78.7,4.2,1.2,1.9,0,10,3.9,50,41936,3931,3802,287,3083,7951,6795,902,4662,21.8,18.7,26.1,18,12.6,25.5,23.4,13.3,37.3,24,37.2,5.9,12.8,18.3,5.2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,222.18,222.18,222.18,222.18,158.17,158.17,158.17,158.17,158.17,158.17,126.45,129.38,129.38,129.38,129.38,121.66,121.66,121.66,121.66,121.66,121.66,114.9,279.77,279.77,279.77,279.77,214.49,214.49,214.49,214.49,214.49,214.49,170.76,143.79,143.79,143.79,143.79,137.82,137.82,137.82,137.82,137.82,137.82,133.24,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,222.18,1,158.17,1,158.17,1,279.77,1,214.49,1,214.49,1,129.38,1,121.66,1,121.66,1,143.79,1,137.82,1,137.82,1
